key,rec
49318199,26
49340400,163
49342253,437
49368016,818
49378621,266
49381932,259
49393841,667
49415598,39
49419209,629
49427661,668
49509280,627
49528683,566
49530760,737
49534934,507
49544361,386
49576064,533
49582521,912
49608309,722
49628246,195
49718621,171
49730190,11
49748335,945
49753025,386
49754319,539
49755729,81
49795988,122
49809424,710
49814950,861
49823279,204
49832914,933
49856825,347
49865718,359
49876823,100
49912536,349
49918547,529
49920122,558
49936275,775
49939995,225
49949326,136
49952193,310
49954518,58
49987350,760
49989091,66
49989581,943
50005142,712
50015223,616
50023297,694
50049790,93
50063388,505
50065184,754
50080783,674
50105621,671
50110252,180
50118861,408
50128869,606
50134439,323
50143314,619
50148926,382
50150959,45
50156030,123
50204294,62
50211293,432
50257310,144
50279409,362
50304615,285
50309335,410
50316135,551
50360409,511
50362940,737
50369046,803
50401244,644
50408450,572
50431775,64
50462649,88
50514697,596
50529488,591
50594573,543
50602445,301
50698176,173
50703690,523
50714505,983
50717718,508
50745119,571
50802173,749
50813451,384
50836634,28
50843704,382
50857048,316
50862891,44
50886498,220
50890103,890
50902601,250
50927545,167
50940777,220
50951136,811
50982925,653
