key,rec
10,340
10,350
10,186
10,113
11,54
11,232
11,81
11,165
11,52
11,195
11,308
11,69
11,357
11,242
11,75
11,325
12,160
12,366
12,26
12,38
13,75
13,219
13,67
13,340
13,311
13,40
13,123
13,173
13,95
14,181
14,364
14,65
14,225
14,43
14,103
14,348
14,358
14,58
14,193
14,289
14,45
15,86
15,204
15,269
15,43
15,187
15,329
15,221
15,68
16,88
16,71
16,76
16,86
16,7
16,295
16,48
16,65
16,72
17,282
17,40
17,118
17,67
17,23
18,250
19,163
19,116
19,226
19,337
19,321
20,165
20,266
20,203
20,63
21,36
21,354
22,332
22,34
22,114
22,240
22,221
22,203
22,211
23,197
23,173
24,22
24,159
24,213
24,303
25,228
25,68
25,20
25,164
25,271
25,305
26,142
26,25
26,156
26,69
27,281
27,34
27,340
28,7
28,114
28,48
29,97
29,299
29,20
29,270
29,199
30,69
30,148
30,239
30,277
30,127
30,351
31,124
32,263
32,223
32,305
32,167
32,356
33,160
34,354
34,231
35,61
36,276
36,303
36,203
37,34
37,311
37,328
38,170
38,171
38,158
39,156
39,345
39,17
40,147
40,212
41,175
42,182
42,122
42,347
43,325
43,43
43,125
43,39
43,101
43,295
44,279
44,314
44,173
45,145
45,329
45,322
46,192
46,137
46,104
46,349
47,269
48,265
50,285
50,108
51,272
52,328
52,342
52,222
53,92
53,62
54,296
54,238
54,74
55,362
56,297
56,358
58,214
59,91
59,72
60,263
60,28
61,288
62,294
63,98
63,121
63,262
65,43
66,246
66,132
67,316
67,1
68,62
69,114
69,253
72,164
73,129
74,210
75,366
75,266
77,242
78,226
80,232
80,292
80,250
83,222
86,369
86,317
87,145
88,105
90,176
91,358
92,268
96,69
97,187
99,350
99,39
99,214
100,238
100,99
100,33
100,266
100,251
100,4
100,121
100,95
100,305
100,300
100,145
100,163
100,87
100,127
100,102
100,18
100,366
100,129
100,322
100,244
100,197
100,50
100,341
100,136
100,329
100,194
100,186
100,91
100,243
100,96
100,228
100,321
100,234
100,24
100,212
100,128
100,299
100,21
100,268
100,289
100,108
100,107
100,17
100,344
100,357
100,358
100,223
100,326
100,215
100,294
100,114
100,257
100,8
100,169
100,236
100,32
100,285
100,280
100,318
100,53
100,11
100,48
100,278
100,90
100,227
100,119
100,199
100,172
100,283
100,161
100,354
100,262
100,64
100,56
100,40
100,184
100,78
100,34
100,80
100,148
100,7
100,130
100,208
100,66
100,343
100,201
100,59
100,5
100,45
100,46
100,224
100,10
100,239
100,260
100,213
100,6
100,182
100,301
100,76
100,37
100,271
100,281
100,314
100,233
100,202
100,253
100,42
100,188
100,152
100,214
100,181
100,297
100,171
100,361
100,13
100,57
100,176
100,180
100,231
100,355
100,235
100,156
100,277
100,167
100,351
100,142
100,117
100,88
100,298
100,310
100,139
100,159
100,144
100,158
100,192
100,109
100,342
100,339
100,125
100,225
100,248
100,168
100,82
100,308
100,118
100,60
100,36
100,94
100,105
100,116
100,216
100,131
100,332
100,3
100,183
100,113
100,270
100,155
100,335
100,73
100,174
100,143
100,349
100,362
100,173
100,287
100,41
100,146
100,242
100,210
100,368
100,240
100,249
100,359
100,70
100,325
100,97
100,217
100,67
100,345
100,15
100,92
100,330
100,353
100,296
100,272
100,246
100,320
100,104
100,290
100,103
100,112
100,84
100,14
100,317
100,179
100,198
100,69
100,356
100,115
100,346
100,193
100,275
100,336
100,195
100,35
100,311
100,28
100,261
100,219
100,12
100,328
100,149
100,25
100,200
100,254
100,206
100,132
100,9
100,338
100,147
100,61
100,138
100,327
100,316
100,81
100,282
100,63
100,304
100,160
100,62
100,288
100,175
100,365
100,348
100,164
100,120
100,30
100,363
100,364
100,191
100,255
100,47
100,218
100,245
100,258
100,221
100,371
100,273
100,292
100,75
100,55
100,203
100,170
100,22
100,267
100,232
100,293
100,286
100,309
100,303
100,187
100,370
100,264
100,360
100,276
100,39
100,150
100,31
100,209
100,101
100,122
100,2
100,124
100,306
100,319
100,20
100,86
100,83
100,135
100,52
100,312
100,106
100,259
100,23
100,279
100,196
100,126
100,189
100,26
100,134
100,284
100,265
100,229
100,151
100,313
100,302
100,27
100,324
100,44
100,162
100,58
100,79
100,315
100,54
100,100
100,177
100,49
100,185
100,72
100,77
100,269
100,222
100,43
100,256
100,123
100,207
100,204
100,165
100,307
100,1
100,154
100,226
100,74
100,250
100,137
100,111
100,110
100,89
100,51
100,340
100,68
100,331
100,19
100,65
100,367
100,157
100,133
100,350
100,337
100,252
100,247
100,369
100,140
100,230
100,141
100,38
100,333
100,295
100,237
100,263
100,352
100,166
100,98
100,211
100,153
100,291
100,205
100,323
100,93
100,178
100,241
100,334
100,29
100,71
100,274
100,220
100,190
100,16
100,347
100,85
