key,rec
19116329,99326916
19132630,46946020
19136458,42034491
19163805,93590224
19195965,72772786
19206071,90317758
19218833,81466348
19257558,2618358
19297022,67987139
19303065,65233878
19305519,2240312
19332491,20039946
19346924,18209026
19367463,88338369
19373420,12840960
19385720,43788411
19395206,2556451
19403403,3872702
19410076,39773611
19419894,21906397
19436387,1949453
19441683,69083748
19520502,67840930
19569968,55058146
19581864,93242076
19600277,90532457
19778645,84639905
19788063,23719216
19792409,78284444
19794171,34359958
19820310,46608215
19824760,10077912
19852547,38760272
19876613,4778892
19880372,83330268
19912163,20152246
19913955,47530553
19925862,10334005
19943991,4050900
19947810,92543569
19962236,47819629
19962969,33994983
19998975,63902798
20025547,59532875
20068237,1753779
20079686,47186278
20185141,9975596
20210663,79730702
20217713,8899929
20221305,49243862
20223931,32061235
20274612,14121959
20358460,21511761
20403481,6220428
20405012,9151502
20407931,83539159
20442997,18794559
20447190,1554721
20463006,11604729
20468104,79640165
20476198,86720205
20498552,8854720
20530658,53515524
20533575,21464804
20547387,41140703
20548719,169734
20549152,89203202
20557143,65685336
20567800,24567165
20594885,69567676
20600907,42148935
20628214,8430134
20650145,7767712
20664182,34587403
20732524,92924987
20742660,90708526
20758825,14444810
20764796,10761988
20769767,64326299
20775185,96505349
20812150,3665566
20821066,53464402
20861067,43865697
20896584,28353371
20911227,83035811
20912246,63393562
20970741,6149000
20979330,47547693
21007345,11915358
21015712,77194809
21035728,41878516
21088200,91833160
21090343,35085501
21144114,66256304
21155611,34652411
21163494,53547107
21210451,8152488
21218539,57686888
21284983,63845696
21285539,29768779
21295112,66708796
21320548,29628246
21329739,39116447
21330068,33566554
21361284,36051844
21382381,23326786
21433081,13867649
21444587,41291594
21497805,83169419
21505957,35572423
21592445,42230313
21634127,32910645
21650721,90406334
21674457,42679383
21711105,60455674
21716126,15484850
21718550,53305098
21813247,72256961
21814132,62579253
21821818,27365
21849246,58453187
21867948,17366413
21898770,10754759
21906373,68253939
21933350,43073873
21949999,15604030
21975025,53379476
21976860,20318325
22054982,28522081
22063338,35564509
22112161,46661830
22124480,45149799
22148704,61293587
22220860,95279334
22229689,8045831
22231098,40669209
22256430,75032682
22309539,91043140
22327534,45447278
22328393,83062283
22339427,10139609
22381688,265309
22384777,93488825
22460530,32811502
22475385,59916230
22481515,34222409
22482275,51560734
22483822,52706822
22509106,97965973
22532028,41586131
22537515,99079538
22537897,81938457
22546266,4090293
22560104,69421648
22571739,97158889
22581757,65949301
22676646,39163063
22730962,26467995
22775646,11627098
22840824,1011948
22871140,531643
22881512,1256131
22901659,92698789
22902963,93533790
22920500,84390469
22996957,25093785
23006211,14789949
23011347,98181758
23031786,92523975
23053333,38739433
23120257,8513084
23126023,38952670
23127226,30066403
23147352,89849116
23225736,19333791
23233731,45286058
23233888,38437267
23241093,2427987
23247479,18368676
23252512,32371167
23288191,55253406
23336025,55133091
23384036,83565881
23404308,1579131
23463248,13474815
23482088,55233471
23507224,80916461
23547004,37954451
23560135,46452957
23569701,49971952
23578165,2572026
23610377,14836315
23643264,15564574
23684036,64479283
23730014,42750234
23736028,15048047
23738657,68712824
23773011,46706239
23780342,89083769
23802367,68709799
23823433,78820468
23843202,51677973
23867545,68311304
23886511,86918522
23912150,61897773
23914259,76723056
23918636,3273410
23942994,51432100
23956458,78776092
23974307,44018300
23974970,57929665
23991299,22639350
24036609,91587610
24049206,6839410
24068757,31998699
24105158,52138561
24108293,41836626
24118632,81847056
24128409,99250550
24144704,85167737
24151253,88641406
24167819,95971564
24174989,51559673
24207934,73065032
24332008,23071537
24349460,5166965
24355136,89788165
24387908,39037287
24406344,74154439
24450621,67514311
24485003,93431020
24491684,13355265
24519759,89390291
24550184,1423787
24551745,14586806
24608456,97896126
24634206,98487255
24634525,71479078
24668356,25416875
24687644,9292708
24772888,80594521
24784974,38233841
24788395,82842989
24847589,94207850
24861483,51698351
24889191,65480947
24892283,23021768
24897486,48777701
24924103,70391090
24938633,83014858
24968193,97858956
24988956,63244163
25035183,58077953
25039898,73781321
25048006,45405061
25076993,668723
25081016,1901829
25081503,88805012
25085243,4524713
25139530,62472793
25154841,93513402
25200531,80148191
25208983,45868285
25232026,72653825
25247685,70969769
25266143,71135174
25266985,73278813
25278841,4591693
25291053,1092417
25291618,2698914
25304189,98594011
25336854,12607173
25377653,1313865
25485119,45109593
25488312,75909412
25509142,28340622
25576337,76485493
25607756,62852071
25626408,61222667
25654185,7277095
25663697,49412081
25700533,58958061
25712921,41355332
25773750,4367162
25795431,46237883
25817943,20603181
25872650,58717609
25889528,37091708
25914339,27206374
25959232,38227004
25966482,49839572
25980107,55146052
25990967,45687114
25990974,61581146
25993728,43540477
25995663,24838349
26039988,81011501
26049376,5074628
26093494,79798714
26097677,29624220
26102804,54259133
26129680,29670043
26169874,695614
26174484,42035622
26178730,97535634
26182571,22712416
26186661,61163341
26265072,23866520
26286773,43739375
26325480,2002900
26330164,92358279
26362920,15855248
26395810,22685168
26465522,86004169
26496342,5520802
26499020,52587898
26535709,18168362
26542079,56781052
26553458,21444996
26645615,49348138
26646690,52076049
26654335,10162324
26656986,42265052
26662713,49617395
26667577,28631282
26673721,66736082
26717268,82536667
26735402,56764502
26758165,32213316
26788330,82756147
26809880,64923028
26816543,99841525
26855217,28104244
26865230,37958248
26923646,37153350
26939054,31295641
26953796,9253558
26985331,45740185
27003991,21486798
27030362,35175957
27046990,59518150
27060376,37942613
27075107,6139272
27077387,25688780
27135194,96828223
27145576,65222500
27148198,31318458
27181028,27787451
27188488,17214105
27243982,99630843
27251796,86284145
27273448,47086711
27297747,34730066
27320098,2821746
27362294,33560148
27367960,42458879
27373821,6509938
27398613,32666053
27406277,98565291
27422403,81538230
27437132,4167868
27460110,47332412
27464047,88168845
27513305,78101013
27514694,55233017
27530517,37627742
27531297,53482870
27560276,36517971
27589632,85957851
27592359,81911411
27595785,66718442
27626159,90329514
27655215,54707514
27660027,54630911
27664437,12388919
27665175,63964970
27675743,68209874
27685357,3568901
27708428,94637396
27710882,99476029
27761242,70537492
27780657,80702654
27795054,53270481
27810709,96465277
27834915,817467
27836262,2525665
27838793,12928993
27857622,21090194
27892101,36281054
27897332,99477652
27903363,20356648
27936737,94943495
27946452,87933992
28036039,40005394
28038850,13907217
28059334,33001976
28138152,11725307
28196267,9890439
28223242,58620875
28242582,93493173
28245622,70521900
28266145,17551206
28344201,68332384
28407930,17522454
28454355,61102413
28476771,27261085
28498936,94890528
28545521,3948299
28610962,80077026
28613411,92493476
28619534,87214517
28625713,42781627
28654980,97986855
28658590,98956959
28665361,58072787
28679363,92385346
28702892,83235543
28740556,56886602
28744167,74462696
28760104,26344959
28767927,83628134
28782308,64430212
28839069,88707311
28925177,75343272
29015855,18345384
29017920,10186023
29070486,83263370
29135887,25312497
29154384,23595116
29165757,22781005
29178340,25332263
29180311,92335053
29203091,25152245
29231430,52183886
29272549,32011662
29280612,3581394
29312983,83060493
29326874,11601498
29349716,29485956
29407392,63165663
29426291,78473739
29449519,4845618
29462900,74517993
29464984,22714394
29473945,21264747
29493582,70317162
29565246,33054056
29573162,14452648
29647329,78253769
29659614,24842191
29721137,21712864
29724822,66995873
29739871,70131080
29776016,84353264
29851877,53161053
29860654,18052589
29883261,51413106
29974498,78645538
30012857,54856242
30036990,4721052
30045115,91583555
30064740,25156993
30064842,22477766
30064991,23824881
30082051,19157333
30105030,96482065
30122360,51488137
30126044,36695563
30131349,45696796
30234397,23162052
30251175,64445544
30262469,4680842
30264484,32090133
30269995,11354188
30350352,74745335
30379082,47937254
30429436,12133769
30464436,53982273
30471666,41380940
30477875,85694782
30517386,1542160
30518558,5252807
30518983,53660863
30537051,65040965
30546440,92677705
30556958,20068354
30572300,14276825
30576401,61695424
30592641,20195179
30594359,40427388
30608373,28343411
30616245,12592972
30640038,91275850
30662973,65165489
30663004,16298318
30663946,26671039
30707741,71623101
30727229,47848236
30755074,94734591
30760268,98297086
30787095,24713051
30829845,85062397
30901297,19883830
30917653,7254096
30929363,73245668
30946384,67318192
30960530,4755983
30988405,53166872
31023836,1508024
31023914,83439743
31036433,55946638
31051863,7593101
31073505,41230032
31081451,63936432
31094267,87451146
31095748,64596391
31119332,85058198
31142427,92161102
31198163,60380685
31207026,50925626
31248850,48026579
31253759,73098560
31266486,17439143
31275642,99164742
31302146,87869810
31315697,43992501
31332406,59481537
31359940,74227268
31375720,47680028
31392182,52868572
31394832,66813987
31412867,85377742
31415650,79751481
31459300,71123226
31485787,79449502
31521429,20741101
31543190,64426002
31545584,15021069
31569947,34780771
31591042,57719422
31606295,27662726
31624054,75753880
31657517,64253922
31688111,45892654
31689816,89698049
31716339,13126835
31716797,41419056
31726622,77379605
31729903,23888094
31743686,60241129
31754490,93365709
31801822,68912785
31867346,91145939
31879102,86663720
31979729,7600907
32073627,96735290
32079173,77724491
32097572,83518133
32136728,98337056
32159300,36895960
32160242,51672289
32208497,94911637
32230126,72625798
32238217,76810750
32247582,93935091
32279799,44149498
32320109,16968569
32349060,36521962
32363912,80055830
32378223,98004579
32391177,13714369
32404038,19444692
32431215,93837198
32432570,52233290
32493185,12624633
32498878,68813540
32561590,66485464
32578561,13328524
32584280,87915532
32616026,61154383
32646884,66363772
32660098,64591210
32661142,44741307
32704548,79280697
32705248,12843022
32716038,81645428
32745134,97454698
32748806,44324898
32756796,18884856
32772065,35992535
32796946,4999575
32812618,51659309
32823066,2639282
32825774,99904405
32831380,18614540
32843341,1949356
32843781,47361045
32867948,66968643
32873473,87552352
32873948,2342331
32874088,99769018
32901808,61932274
32926456,67872366
32950064,5985243
32957939,11866176
32966814,79153473
32975014,86267659
32978130,24775197
32980023,95347651
32994195,37813168
33037209,24672686
33037221,94787767
33058065,76749455
33070706,82433352
33106081,72244679
33136522,11087493
33218451,31127973
33229617,46631303
33253653,95433803
33277131,71899106
33296077,79616626
33341372,24537430
33348615,92612583
33353793,58601682
33376446,17699482
33386599,84519506
33389701,33462110
33390410,24112089
33391203,13620093
33497001,98939583
33510609,92459812
33540010,55975984
33552561,13479025
33575676,34590228
33608661,58327709
33611439,50114198
33614617,71535464
33658962,50061299
33683987,99011499
33691759,8668617
33765212,51384801
33817037,96614867
33832565,7263837
33835942,71914718
33876324,43539712
33973465,58000350
33975090,3999821
33978406,69898297
34002599,20258516
34042811,96310170
34054493,31465996
34059940,16413719
34097118,61695603
34111388,19069818
34128158,10126744
34162004,3043833
34170822,1389703
34206293,59026548
34223016,86417676
34246050,73935194
34260223,44825747
34273684,21092959
34322881,88048043
34356772,24805116
34365083,52955631
34444088,38990057
34444872,4359147
34449168,84240241
34465921,10797677
34479832,43340456
34480918,19295902
34482247,29098673
34492522,56213646
34501220,26092052
34502269,66919393
34507269,4821915
34507572,10276665
34542784,70081825
34564830,9964039
34573710,57639659
34606532,66510251
34610387,21437102
34648195,64065761
34648403,91238556
34758346,21128635
34780587,99684101
34800626,68481529
34825669,21407326
34830388,15089899
34853382,38206632
34869646,70434483
34887750,27430039
34944724,9591726
34948328,97581462
34958937,95704045
35011798,65228522
35077027,29235681
35105970,79466473
35112030,31443366
35114999,638608
35134913,24193554
35148622,17863499
35162747,35029601
35168651,98499390
35169965,66466490
35182496,56278649
35227889,35784674
35248027,65828180
35248892,99240541
35280445,37576503
35359910,84748101
35365886,21173585
35370923,97286717
35392022,44291634
35427718,61138581
35432779,32621247
35436007,45286768
35438405,30288950
35482676,77258355
35490353,63644293
35512501,27480261
35512617,50936147
35543225,23871514
35583479,64993670
35586083,83941385
35626611,38402595
35651474,86771260
35660384,24855955
35669006,31218839
35691850,34051368
35730119,34152916
35740501,28063414
35740833,56392686
35743901,3191400
35750787,12557233
35794561,69780376
35820253,98827882
35837806,23429826
35875315,63516518
35949352,31996582
35994466,69667208
36001048,58703157
36007215,88702098
36084799,17595169
36093862,40452722
36163428,72161631
36174768,33088651
36175063,94512985
36177969,56479257
36183060,47164158
36192842,84537332
36193283,86389297
36239722,441926
36244722,66192384
36284477,92340770
36287121,51461436
36309395,20803416
36317379,5482465
36319559,98119634
36330842,38465538
36335852,78076621
36340194,35452162
36359087,84857311
36362053,35571901
36419643,79278704
36436865,68311227
36527500,82894343
36533990,68418433
36545888,42219857
36552225,17275896
36586679,98853520
36635235,69299398
36655577,59855189
36681292,49455454
36686816,16624130
36691669,72868303
36705706,5949066
36709719,62107890
36716506,92620341
36736080,98512541
36737361,56435074
36778036,32326885
36782489,78394903
36787382,40145618
36826401,40415985
36851016,96702620
36861396,45345938
36861830,75348376
36862461,44811227
36866657,70031273
36870249,51126923
36873740,44823684
36875411,73275494
36886890,94836815
37018756,28248935
37066303,88034808
37136674,5257477
37148385,42087758
37161842,16139615
37162856,26996726
37267874,19424063
37274882,53847647
37275488,99061661
37296064,20101236
37308207,80154646
37318857,40137514
37332163,11666034
37338741,28387956
37343237,99683635
37354248,74879881
37354412,18293953
37367804,98247938
37380536,35345371
37387150,84379585
37399344,20721461
37404965,71197549
37408594,58462379
37423318,89484461
37425050,48614522
37432116,77427088
37456340,62107629
37481295,59290283
37532164,68008425
37533250,95108508
37596854,16395582
37626833,31370194
37647546,42656102
37717431,2884480
37730979,84624714
37743618,5385371
37752461,28524361
37801286,93001950
37808327,11477256
37809796,88885392
37825558,41696841
37915022,72422043
37925685,47563843
38001573,59180259
38008992,73790427
38010249,80460133
38055857,78051866
38065569,43540731
38083307,99184084
38100723,42372891
38102242,59782467
38137721,65080993
38162209,36147783
38219412,19874348
38275916,534948
38294844,56123866
38311093,75136680
38311481,26909231
38346746,917426
38348497,6415357
38382090,17322804
38382349,18458230
38385710,12184720
38407322,95509713
38409295,46638133
38423938,75336939
38432946,64765045
38444261,37801082
38551609,46199443
38556860,77036477
38566652,21561878
38569512,67891878
38654131,12122873
38679248,70481232
38684633,27531417
