key,rec
3,24
3,30
3,208
3,123
3,264
3,304
3,247
3,276
3,136
3,250
3,228
3,82
3,320
3,43
3,289
3,40
3,49
3,32
3,110
3,63
3,211
3,237
3,255
3,109
3,68
3,300
3,103
4,309
4,32
4,83
4,44
4,303
4,29
4,173
4,127
4,12
4,262
4,306
4,22
4,42
4,285
4,319
4,3
4,54
4,314
4,98
4,304
4,277
4,128
4,168
4,259
4,234
4,132
4,252
4,251
4,222
4,302
4,279
4,282
4,215
4,94
4,75
4,48
5,94
5,128
5,229
5,291
5,132
5,282
5,101
5,27
5,329
5,120
5,73
5,111
5,129
5,255
5,240
5,318
5,49
5,330
5,242
5,273
5,250
5,6
6,205
6,129
6,178
6,324
6,67
6,282
6,24
6,31
6,248
6,327
6,305
6,250
6,314
6,68
6,55
6,206
6,204
6,47
6,212
6,87
6,267
6,300
6,91
6,213
6,312
6,316
6,28
6,161
7,92
7,263
7,49
7,80
7,319
7,259
7,196
7,281
7,273
7,220
7,139
7,93
7,260
7,140
7,60
7,25
7,312
7,121
7,10
7,129
7,303
7,89
7,271
7,127
8,69
8,128
8,200
8,12
8,198
8,183
8,140
8,315
8,212
8,81
8,2
8,163
8,161
8,157
8,120
8,256
8,296
9,326
9,273
9,223
9,272
9,243
9,213
9,190
9,65
9,88
9,202
9,305
9,267
10,107
10,292
10,286
10,234
10,272
10,276
10,195
10,34
10,31
10,54
10,84
10,21
11,119
11,249
11,33
11,100
11,176
12,262
12,264
12,83
12,55
12,209
12,251
12,159
13,197
13,64
13,190
13,236
14,141
14,260
14,72
14,322
14,154
14,47
14,281
14,24
14,310
14,216
14,220
15,204
15,254
15,291
15,4
15,58
15,165
16,219
16,282
16,111
16,62
17,321
17,53
17,110
17,219
17,99
18,261
18,46
18,275
18,235
19,325
19,141
19,299
19,300
19,318
19,85
19,63
19,222
20,180
20,15
20,218
20,56
20,231
20,278
20,73
20,232
20,172
20,289
20,125
21,128
21,84
22,107
22,225
23,96
23,236
23,52
23,194
24,84
24,56
24,98
24,177
24,154
24,274
25,243
25,164
25,7
26,225
26,5
26,146
27,287
27,166
28,12
29,282
29,152
30,274
30,184
30,74
30,236
30,63
31,98
32,265
33,97
33,204
33,288
33,43
33,250
33,318
34,116
34,2
35,246
35,51
36,13
36,299
37,321
37,313
39,177
39,187
39,228
39,83
40,22
40,41
43,194
43,185
43,67
43,195
44,158
45,182
45,257
46,38
47,187
49,140
50,222
50,82
51,206
52,317
52,69
53,273
53,292
54,296
54,175
56,30
57,263
58,202
60,274
61,86
61,90
62,76
62,70
66,64
66,314
67,105
67,203
67,4
68,25
69,80
70,218
72,209
72,135
73,175
77,64
78,146
78,282
81,207
82,175
82,35
82,19
82,250
83,217
83,14
83,198
85,146
85,48
85,9
86,63
86,184
87,83
91,192
93,236
93,318
93,250
95,319
96,41
96,226
96,285
99,90
100,236
100,108
100,313
100,51
100,68
100,126
100,62
100,83
100,32
100,266
100,128
100,219
100,217
100,42
100,46
100,172
100,58
100,55
100,127
100,121
100,213
100,16
100,312
100,3
100,214
100,198
100,4
100,80
100,109
100,22
100,27
100,192
100,117
100,6
100,316
100,47
100,282
100,60
100,234
100,290
100,184
100,41
100,140
100,65
100,307
100,229
100,187
100,178
100,101
100,166
100,57
100,2
100,152
100,139
100,293
100,36
100,131
100,329
100,136
100,63
100,10
100,29
100,84
100,24
100,269
100,169
100,28
100,310
100,33
100,165
100,50
100,210
100,114
100,251
100,276
100,106
100,281
100,318
100,132
100,279
100,212
100,324
100,129
100,211
100,59
100,12
100,120
100,315
100,153
100,145
100,333
100,23
100,90
100,273
100,264
100,191
100,237
100,232
100,289
100,116
100,268
100,71
100,168
100,89
100,193
100,40
100,272
100,205
100,308
100,224
100,285
100,254
100,262
100,240
100,88
100,252
100,160
100,69
100,223
100,311
100,275
100,7
100,314
100,244
100,247
100,256
100,159
100,197
100,228
100,267
100,270
100,19
100,302
100,326
100,93
100,118
100,149
100,218
100,87
100,56
100,70
100,38
100,162
100,225
100,13
100,113
100,72
100,241
100,77
100,261
100,209
100,122
100,94
100,21
100,1
100,119
100,96
100,85
100,167
100,294
100,39
100,204
100,107
100,11
100,250
100,30
100,277
100,134
100,248
100,20
100,102
100,78
100,253
100,215
100,138
100,331
100,177
100,235
100,199
100,76
100,280
100,155
100,207
100,201
100,288
100,48
100,99
100,186
100,283
100,306
100,195
100,133
100,242
100,233
100,230
100,103
100,74
100,330
100,158
100,284
100,137
100,135
100,304
100,31
100,67
100,179
100,221
100,111
100,110
100,54
100,185
100,327
100,305
100,98
100,196
100,291
100,97
100,317
100,15
100,156
100,263
100,174
100,328
100,123
100,66
100,49
100,143
100,73
100,92
100,144
100,274
100,278
100,188
100,124
100,298
100,258
100,194
100,190
100,246
100,319
100,14
100,257
100,8
100,176
100,25
100,259
100,296
100,170
100,297
100,17
100,320
100,82
100,231
100,303
100,249
100,245
100,100
100,321
100,309
100,43
100,115
100,125
100,180
100,86
100,175
100,79
100,5
100,332
100,150
100,206
100,295
100,287
100,61
100,26
100,203
100,323
100,171
100,325
100,163
100,104
100,157
100,182
100,130
100,255
100,300
100,112
100,154
100,271
100,301
100,299
100,37
100,64
100,146
100,286
100,91
100,35
100,243
100,181
100,141
100,44
100,18
100,260
100,95
100,148
100,202
100,151
100,200
100,208
100,173
100,105
100,75
100,161
100,222
100,147
100,142
100,227
100,265
100,45
100,226
100,216
100,183
100,164
100,292
100,52
100,81
100,9
100,220
100,238
100,34
100,53
100,189
100,322
100,239
