key,rec
33058065,4150466
33070706,7751563
33106081,3371735
33136522,1194636
33218451,5346820
33229617,8624364
33253653,4374120
33277131,4025867
33296077,6306090
33341372,7719016
33348615,7380777
33353793,113733
33376446,3538495
33386599,4155882
33389701,4920124
33390410,7340587
33391203,9184434
33497001,6919237
33510609,2219164
33540010,1001828
33552561,4244457
33575676,8450831
33608661,1027878
33611439,8639713
33614617,8921665
33658962,4295801
33683987,9255692
33691759,4692288
33765212,1758181
33817037,6432454
33832565,3841460
33835942,7018024
33876324,7039588
33973465,7713298
33975090,7481358
33978406,160931
34002599,3476563
34042811,801128
34054493,219378
34059940,3659748
34097118,5169709
34111388,2287885
34128158,6308197
34162004,7979115
34170822,5548011
34206293,9690743
34223016,2205020
34246050,3775112
34260223,4043927
34273684,1006666
34322881,1238362
34356772,6027745
34365083,5387366
34444088,5520091
34444872,6890075
34449168,9635164
34465921,3330717
34479832,8060821
34480918,711720
34482247,617414
34492522,4166466
34501220,3455501
34502269,5957921
34507269,1251846
34507572,7493839
34542784,80021
34564830,842570
34573710,2299561
34606532,7373820
34610387,1922159
34648195,9608408
34648403,3362493
34758346,3153835
34780587,5476652
34800626,361363
34825669,6819147
34830388,1302670
34853382,1008501
34869646,5091275
34887750,9539814
34944724,3063575
34948328,826817
34958937,7660882
35011798,7129551
35077027,5742765
35105970,3011707
35112030,1793504
35114999,5883062
35134913,6422035
35148622,3776455
35162747,9748250
35168651,5524704
35169965,3169004
35182496,3785703
35227889,9838082
35248027,4270266
35248892,2401715
35280445,3314532
35359910,6515822
35365886,1564706
35370923,6662784
35392022,6360232
35427718,6962818
35432779,9780161
35436007,5401992
35438405,5923846
35482676,2595932
35490353,9606751
35512501,905221
35512617,8988813
35543225,3749056
35583479,8520868
35586083,5038552
35626611,3880929
35651474,6847946
35660384,9478513
35669006,2866619
35691850,2052397
35730119,4393521
35740501,7590353
35740833,1334033
35743901,3441833
35750787,1546594
35794561,6885439
35820253,4800330
35837806,8402899
35875315,8510950
35949352,4544728
35994466,5458408
36001048,858980
36007215,2409577
36084799,6419945
36093862,3407267
36163428,6143862
36174768,9159987
36175063,4779080
36177969,4501732
36183060,1421850
36192842,6203695
36193283,3691507
36239722,4126320
36244722,7330341
36284477,2700035
36287121,1211148
36309395,3047698
36317379,3281459
36319559,6296855
36330842,3216029
36335852,7623790
36340194,8667930
36359087,8110537
36362053,4368517
36419643,7228424
36436865,7399041
36527500,453790
36533990,449184
36545888,9560374
36552225,1384291
36586679,1579411
36635235,7897419
36655577,4384043
36681292,5826583
36686816,5523724
36691669,8686889
36705706,5131574
36709719,9651407
36716506,4436762
36736080,9847012
36737361,1955902
36778036,3433115
36782489,8516542
36787382,2511265
36826401,2866378
36851016,422680
36861396,3520457
36861830,6778386
36862461,4367665
36866657,800695
36870249,5173807
36873740,320195
36875411,4808563
36886890,7984684
37018756,3364240
37066303,8083500
37136674,9765075
37148385,4478477
37161842,8776380
37162856,3105099
37267874,8469927
37274882,842280
37275488,306333
37296064,265724
37308207,8591551
37318857,735472
37332163,3813966
37338741,1936719
37343237,6505277
37354248,3729902
37354412,1925080
37367804,6705402
37380536,7451744
37387150,7567035
37399344,2538642
37404965,4554387
37408594,5554525
37423318,4246119
37425050,4403879
37432116,1580589
37456340,761344
37481295,3609912
37532164,4125011
37533250,6848649
37596854,5138943
37626833,8834363
37647546,2342632
37717431,4616126
37730979,6955990
37743618,7153194
37752461,6832355
37801286,6987849
37808327,8604754
37809796,3492399
37825558,1253589
37915022,9833116
37925685,3401980
38001573,1452290
38008992,7198369
38010249,4506554
38055857,5937882
38065569,989642
38083307,8379227
38100723,816239
38102242,1074289
38137721,160814
38162209,5660931
38219412,5233960
38275916,2212441
38294844,9459704
38311093,5163718
38311481,1892910
38346746,7120075
38348497,674842
38382090,1410704
38382349,9424184
38385710,3127999
38407322,4022718
38409295,903657
38423938,2995576
38432946,9513961
38444261,7266882
38551609,2133463
38556860,4143324
38566652,8592294
38569512,3842478
38654131,2456726
38679248,2607248
38684633,6906663
38685078,4787333
38724755,6144972
38740448,9306498
38774868,6507275
38792900,7525951
38793255,7814535
38857833,8909132
38896632,6802696
38923989,3933491
38999950,1141193
39012554,8738107
39037261,4565301
39072906,2191087
39078118,3906882
39132463,6406419
39136279,7129396
39164794,8097875
39209736,8566520
39212429,2398439
